日期,价格
20180530,3635.00
20180531,3612.50
20180601,3556.25
20180604,3552.50
20180605,3490.00
20180606,3423.75
20180607,3405.00
20180608,3396.25
20180611,3327.50
20180612,3315.00
20180613,3227.50
20180614,3268.75
20180615,3303.75
20180618,3303.75
20180619,3358.75
20180620,3365.00
20180621,3418.75
20180622,3456.25
20180625,3478.75
20180626,3466.25
20180627,3453.75
20180628,3453.75
20180629,3435.00
20180702,3458.75
20180703,3481.25
20180704,3483.75
20180705,3521.25
20180706,3556.25
20180709,3675.00
20180710,3781.25
20180711,3868.75
20180712,3968.75
20180713,4090.00
20180716,3977.50
20180717,3942.50
20180718,4112.50
20180719,4418.75
20180720,4622.50
20180723,4218.75
20180724,4100.00
20180725,4081.25
20180726,4081.25
20180727,4128.75
20180730,4185.00
20180731,4178.75
20180801,4160.00
20180802,4138.75
20180803,4110.00
20180806,4053.75
20180807,3985.00
20180808,3926.25
20180809,3851.25
20180810,3818.75
20180813,3981.25
20180814,4025.00
20180815,4006.25
20180816,3908.75
20180817,3777.50
20180820,3693.75
20180821,3712.50
20180822,3696.25
20180823,3721.25
20180824,3721.25
20180827,3730.00
20180828,3657.50
20180829,3651.25
20180830,3661.25
20180831,3663.75
20180903,3845.00
20180904,3857.50
20180905,3851.25
20180906,3851.25
20180907,3821.25
20180910,3806.25
20180911,3812.50
20180912,3835.00
20180913,3898.75
20180914,4060.00
20180917,4572.50
20180918,4622.50
20180919,4612.50
20180920,4550.00
20180921,4525.00
20180924,4525.00
20180925,4497.50
20180926,4472.50
20180927,4283.75
20180928,4081.25
20181001,4031.25
20181002,4031.25
20181003,4031.25
20181004,4031.25
20181005,4031.25
20181008,4303.75
20181009,4303.75
20181010,4306.25
20181011,4225.00
20181012,4140.00
20181015,4135.00
20181016,4172.50
20181017,4225.00
20181018,4240.00
20181019,4252.50
20181022,4277.50
20181023,4340.00
20181024,4352.50
20181025,4371.25
20181026,4352.50
20181029,4352.50
20181030,4350.00
20181031,4372.50
20181101,4381.25
20181102,4408.75
20181105,4401.25
20181106,4382.50
20181107,4357.50
20181108,4290.00
20181109,4290.00
20181112,4400.00
20181113,4425.00
20181114,4462.50
20181115,4458.75
20181116,4408.75
20181119,4451.25
20181120,4451.25
20181121,4473.75
20181122,4561.25
20181123,4627.50
20181126,4752.50
20181127,4671.25
20181128,4527.50
20181129,4452.50
20181130,4427.50
20181203,4073.33
20181204,3810.00
20181205,3810.00
20181206,3810.00
20181207,3860.00
20181210,4416.67
20181211,4833.33
20181212,5533.33
20181213,5566.67
20181214,5566.67
20181217,5566.67
20181218,5566.67
20181219,5533.67
20181220,5366.67
20181221,5060.00
20181224,4993.33
20181225,5033.33
20181226,5033.33
20181227,5333.33
20181228,5366.67
20181231,5366.67
20190101,5366.67
20190102,5366.67
20190103,5366.67
20190104,5366.67
20190107,5700.00
20190108,5893.33
20190109,5893.33
20190110,5933.33
20190111,6033.33
20190114,6033.33
20190115,5733.33
20190116,5466.67
20190117,5283.33
20190118,5216.67
20190121,5066.67
20190122,5066.67
20190123,4833.33
20190124,4506.67
20190125,4290.00
20190128,3733.33
20190129,3766.67
20190130,3766.67
20190131,3766.67
20190201,3733.33
20190204,3733.33
20190205,3733.33
