日期,价格
20171011,88737.50
20171012,89893.75
20171013,91512.50
20171016,92825.00
20171017,94350.00
20171018,94425.00
20171019,94043.75
20171020,95212.50
20171023,94843.75
20171024,96243.75
20171025,96900.00
20171026,95893.75
20171027,94181.25
20171030,93350.00
20171031,94031.25
20171101,100137.50
20171102,100993.75
20171103,101518.75
20171106,102350.00
20171107,102575.00
20171108,101375.00
20171109,101068.75
20171110,99400.00
20171113,98568.75
20171114,99106.25
20171115,94743.75
20171116,94350.00
20171117,93006.25
20171120,93268.75
20171121,94081.25
20171122,94581.25
20171123,95206.25
20171124,95075.00
20171127,95562.50
20171128,91893.75
20171129,91931.25
20171130,91231.25
20171201,90106.25
20171204,91068.75
20171205,91456.25
20171206,87693.75
20171207,87662.50
20171208,88512.50
20171211,88518.75
20171212,89787.50
20171213,89856.25
20171214,90343.75
20171215,89981.25
20171218,93656.25
20171219,94781.25
20171220,94631.25
20171221,95250.00
20171222,95143.75
20171225,95512.50
20171226,93975.00
20171227,94018.75
20171228,94525.00
20171229,96287.50
20180101,96287.50
20180102,97443.75
20180103,98006.25
20180104,97106.25
20180105,98150.00
20180108,97387.50
20180109,98337.50
20180110,99606.25
20180111,100162.50
20180112,98675.00
20180115,99231.25
20180116,98956.25
20180117,97093.75
20180118,96775.00
20180119,95968.75
20180122,97962.50
20180123,97750.00
20180124,98531.25
20180125,101812.50
20180126,102675.00
20180129,105125.00
20180130,104762.50
20180131,101406.25
20180201,101656.25
20180202,104120.00
20180205,100587.50
20180206,100656.25
20180207,102181.25
20180208,100137.50
20180209,99387.50
20180211,99387.50
20180212,99306.25
20180213,100193.75
20180214,100193.75
20180215,100193.75
20180216,100193.75
20180219,100193.75
20180220,100193.75
20180221,100193.75
20180222,102037.50
20180223,104050.00
20180224,104050.00
20180226,103687.50
20180227,104350.00
20180228,104050.00
20180301,103412.50
20180302,101793.75
20180305,101737.50
20180306,101868.75
20180307,102225.00
20180308,102012.50
20180309,100075.00
20180312,103737.50
20180313,103662.50
20180314,103718.75
20180315,103287.50
20180316,102168.75
20180319,101475.00
20180320,101575.00
20180321,101168.75
20180322,101687.50
20180323,98350.00
20180326,97037.50
20180327,97343.75
20180328,97100.00
20180329,96825.00
20180330,98606.25
20180402,100018.75
20180403,100162.50
20180404,100193.75
20180405,100193.75
20180406,100193.75
20180408,100193.75
20180409,98750.00
20180410,100937.50
20180411,101737.50
20180412,101587.50
20180413,103662.50
20180416,103575.00
20180417,103587.50
20180418,103237.50
20180419,106068.75
20180420,105481.25
20180423,105000.00
20180424,104143.75
20180425,103825.00
20180426,103787.50
20180427,104800.00
20180428,104800.00
20180501,104800.00
20180502,104150.00
20180503,104900.00
20180504,104300.00
20180507,104687.50
20180508,104943.75
20180509,104525.00
20180510,104687.50
20180511,104575.00
20180514,105281.25
20180515,106793.75
20180516,107087.50
20180517,107818.75
20180518,109275.00
20180521,108587.50
20180522,108806.25
20180523,108168.75
20180524,108237.50
20180525,110856.25
20180528,109943.75
20180529,112212.50
20180530,112137.50
20180531,114018.75
20180601,117612.50
20180604,117337.50
20180605,116412.50
20180606,118387.50
20180607,118200.00
20180608,116306.25
20180611,116743.75
20180612,115712.50
20180613,115687.50
20180614,117787.50
20180615,115775.00
20180618,115775.00
20180619,115062.50
20180620,114125.00
20180621,116581.25
20180622,116725.00
20180625,117831.25
20180626,115437.50
20180627,115862.50
20180628,116881.25
20180629,116406.25
20180702,116937.50
20180703,115693.75
20180704,114262.50
20180705,112531.25
20180706,112050.00
20180709,112450.00
20180710,112481.25
20180711,110050.00
20180712,113325.00
20180713,113481.25
20180716,111737.50
20180717,110081.25
20180718,109618.75
20180719,109975.00
20180720,109487.50
20180723,109487.50
20180724,110118.75
20180725,111531.25
20180726,111587.50
20180727,112668.75
20180730,112875.00
20180731,112881.25
20180801,114062.50
20180802,111350.00
20180803,110831.25
20180806,110812.50
20180807,113293.75
20180808,114318.75
20180809,114743.75
20180810,114600.00
20180813,114100.00
20180814,112656.25
20180815,112037.50
20180816,109687.50
20180817,111037.50
20180820,112543.75
20180821,112981.25
20180822,112931.25
20180823,111562.50
20180824,110812.50
20180827,109662.50
20180828,109987.50
20180829,111893.75
20180830,111252.50
20180831,110381.25
20180903,107131.25
20180904,107500.00
20180905,106181.25
20180906,106600.00
20180907,106450.00
20180910,105112.50
20180911,105681.25
20180912,104476.25
20180913,107356.25
20180914,107587.50
20180917,106237.50
20180918,105697.50
20180919,106481.25
20180920,107222.50
20180921,108106.25
20180924,108106.25
20180925,109375.00
20180926,109825.00
20180927,109231.25
20180928,108450.00
20181001,108450.00
20181002,108450.00
20181003,108450.00
20181004,108450.00
20181005,108450.00
20181008,107512.50
20181009,109118.75
20181010,110225.00
20181011,108137.50
20181012,108487.50
20181015,109287.50
20181016,107400.00
20181017,106968.75
20181018,106356.25
20181019,106631.25
20181022,108225.00
20181023,107862.50
20181024,107218.75
20181025,105881.25
20181026,105556.25
20181029,104287.50
20181030,104018.75
20181031,104237.50
20181101,101908.33
20181102,103033.33
20181105,102383.33
20181106,102383.33
20181107,102533.33
20181108,101166.67
20181109,101783.33
20181112,100433.33
20181113,100400.00
20181114,99951.67
20181115,99941.67
20181116,99875.00
20181119,100066.67
20181120,99191.67
20181121,97725.00
20181122,96675.00
20181123,94650.00
20181126,94408.33
20181127,94666.67
20181128,94666.67
20181129,94658.33
20181130,95483.33
20181203,96525.00
20181204,95700.00
20181205,94716.67
20181206,94558.33
20181207,92933.33
20181210,92658.33
20181211,92850.00
20181212,92575.00
20181213,92041.67
20181214,92283.33
20181217,93450.00
20181218,93191.67
20181219,92283.33
20181220,92283.33
20181221,92508.33
20181224,92075.00
20181225,90908.33
20181226,90158.33
20181227,89966.67
20181228,89508.33
20181231,89508.33
20190101,89508.33
20190102,88591.67
20190103,88825.00
20190104,89566.67
20190107,91283.33
20190108,91166.67
20190109,92166.67
20190110,91858.33
20190111,91308.33
20190114,92616.67
20190115,92366.67
20190116,93508.33
20190117,93016.67
20190118,94300.00
20190121,95316.67
20190122,95300.00
20190123,94316.67
20190124,94616.67
20190125,95375.00
20190128,96266.67
20190129,95533.33
20190130,97900.00
20190131,98506.67
20190201,98966.67
20190204,98966.67
20190205,98966.67
20190206,98966.67
20190207,98966.67
20190208,98966.67
20190211,102116.67
20190212,99625.00
20190213,99108.33
20190214,99400.00
20190215,98266.67
20190218,98966.67
20190219,99683.33
20190220,100675.00
20190221,101916.67
20190222,102008.33
20190225,103391.67
20190226,102241.67
20190227,102591.67
20190228,103100.00
20190301,103375.00
20190304,105250.00
20190305,105833.33
20190306,107758.33
20190307,106750.00
20190308,105025.00
20190311,104458.33
20190312,104050.00
20190313,104325.00
20190314,104116.67
20190315,102983.33
20190318,103150.00
20190319,104375.00
20190320,105491.67
20190321,105433.33
20190322,103441.67
20190325,103233.33
20190326,102541.67
20190327,103633.33
20190328,103633.33
20190329,103133.33
20190401,102783.33
20190402,102908.33
20190403,103300.00
20190404,104500.00
20190405,104500.00
20190408,103850.00
20190409,103083.33
20190410,103850.00
20190411,103566.67
20190412,101733.33
20190415,102416.67
20190416,102366.67
20190417,102866.67
20190418,101616.67
20190419,100816.67
20190422,101666.67
20190423,100283.33
20190424,99775.00
20190425,99950.00
20190426,100250.00
20190429,99950.00
20190430,99675.00
20190501,99675.00
20190502,99675.00
20190503,99675.00
20190506,98100.00
20190507,98558.33
20190508,98416.67
20190509,97300.00
20190510,98466.67
20190513,97800.00
20190514,98150.00
20190515,98533.33
20190516,99058.33
20190517,99166.67
20190520,98516.67
20190521,99083.33
20190522,98458.33
20190523,97658.33
20190524,97666.67
20190527,100766.67
20190528,100700.00
20190529,98991.67
20190530,98691.67
20190531,98975.00
20190603,97816.67
20190604,97141.67
20190605,96841.67
20190606,96091.67
20190607,96091.67
20190610,97308.33
20190611,97075.00
20190612,98800.00
20190613,98975.00
20190614,100366.67
20190617,100333.33
20190618,99383.33
20190619,100300.00
20190620,100233.33
20190621,99116.67
20190624,99500.00
20190625,100116.67
20190626,100633.33
20190627,101783.33
20190628,102150.00
20190701,100450.00
20190702,97933.33
20190703,98383.33
20190704,99566.67
20190705,99250.00
20190708,100733.33
20190709,100833.33
20190710,102533.33
20190711,103416.67
20190712,103816.67
20190715,106366.67
20190716,107066.67
20190717,109923.33
20190718,114850.00
20190719,118466.67
20190722,115483.33
20190723,113916.67
20190724,112533.33
20190725,113250.00
20190726,111741.67
20190729,110916.67
20190730,112866.67
20190731,112816.67
20190801,113583.33
20190802,114416.67
20190805,117116.67
20190806,118733.33
20190807,118666.67
20190808,125166.67
20190809,126250.00
20190812,122833.33
20190813,123900.00
20190814,124183.33
20190815,123766.67
20190816,126800.00
20190819,126191.67
20190820,124858.33
20190821,123750.00
20190822,123650.00
20190823,123283.33
20190826,123616.67
20190827,125650.00
20190828,125191.67
20190829,127266.67
20190830,129633.33
20190902,141366.67
20190903,147483.33
20190904,145433.33
20190905,142416.67
20190906,141450.00
20190909,140583.33
20190910,143833.33
20190911,143100.00
20190912,142916.67
20190913,142916.67
20190916,139950.00
20190917,135766.67
20190918,135833.33
20190919,136383.33
20190920,137166.67
20190923,138300.00
20190924,137033.33
20190925,136000.00
20190926,136833.33
20190927,136783.33
20190930,137166.67
20191001,137166.67
20191002,137166.67
20191003,137166.67
20191004,137166.67
20191007,137166.67
20191008,136350.00
20191009,137116.67
20191010,137016.67
20191011,136583.33
20191014,137266.67
20191015,134016.67
20191016,134466.67
20191017,131533.33
20191018,130950.00
20191021,128466.67
20191022,128016.67
20191023,131816.67
20191024,134241.67
20191025,136016.67
20191028,136033.33
20191029,137350.00
20191030,135883.33
20191031,136783.33
20191101,136500.00
20191104,137200.00
20191105,133950.00
20191106,134416.67
20191107,135000.00
20191108,134483.33
20191111,133683.33
20191112,130666.67
20191113,128866.67
20191114,129716.67
20191115,127416.67
20191118,125283.33
20191119,123533.33
20191120,122216.67
20191121,119500.00
20191122,119850.00
20191125,119683.33
20191126,118683.33
20191127,118316.67
20191128,116166.67
20191129,114150.00
20191202,111966.67
20191203,111700.00
20191204,108300.00
20191205,107983.33
20191206,109100.00
20191209,110216.67
20191210,108766.67
20191211,109900.00
20191212,112000.00
20191213,111100.00
20191216,112033.33
20191217,112216.67
20191218,111150.00
20191219,110166.67
20191220,113216.67
20191223,114616.67
20191224,113466.67
20191225,113183.33
20191226,113383.33
20191227,112500.00
20191230,113116.67
20191231,113733.33
20200101,113733.33
20200102,113466.67
20200103,113366.67
20200106,110583.33
20200107,110841.67
20200108,111100.00
20200109,114116.67
20200110,113958.33
20200113,114983.33
20200114,113283.33
20200115,111141.67
20200116,113483.33
20200117,110700.00
20200120,110625.00
20200121,110966.67
20200122,110966.67
20200123,109966.67
20200124,109966.67
20200127,109966.67
20200128,109966.67
20200129,109966.67
20200130,109966.67
20200131,109966.67
20200203,105533.33
20200204,106150.00
20200205,106566.67
20200206,106466.67
20200207,106566.67
20200210,105250.00
20200211,106550.00
20200212,106333.33
20200213,105966.67
20200214,105583.33
20200217,104866.67
20200218,104350.00
20200219,104433.33
20200220,103633.33
20200221,103316.67
20200224,101650.00
20200225,102416.67
20200226,102600.00
20200227,101750.00
20200228,100316.67
20200302,100983.33
20200303,103650.00
20200304,102816.67
20200305,102733.33
20200306,103300.00
20200309,100400.00
20200310,102083.33
20200311,103616.67
20200312,100250.00
20200313,97366.67
20200316,100700.00
20200317,99733.33
20200318,99566.67
20200319,92116.67
20200320,96516.67
20200323,93100.00
20200324,93033.33
20200325,92416.67
20200326,93250.00
20200327,93200.00
20200330,93266.67
20200331,93983.33
20200401,93700.00
20200402,92050.00
20200403,93866.67
20200406,93866.67
20200407,94300.00
20200408,94633.33
20200409,96100.00
20200410,98033.33
20200413,97850.00
20200414,97400.00
20200415,97755.00
20200416,96950.00
20200417,98133.33
20200420,101216.67
20200421,101383.33
20200422,98433.33
20200423,99533.33
20200424,101483.33
20200427,103650.00
20200428,100866.67
20200429,101600.00
20200430,101566.67
20200501,101566.67
20200504,101566.67
20200505,101566.67
20200506,99050.00
20200507,102250.00
20200508,102066.67
20200511,103016.67
20200512,102866.67
20200513,100650.00
20200514,101100.00
20200515,100383.33
20200518,100113.33
20200519,102566.67
20200520,103133.33
20200521,105366.67
20200522,100983.33
20200525,101350.00
20200526,101383.33
20200527,101058.33
20200528,101166.67
20200529,101133.33
20200601,102633.33
20200602,102916.67
20200603,103783.33
20200604,103050.00
20200605,103366.67
20200608,104033.33
20200609,104900.00
20200610,103916.67
20200611,103200.00
20200612,101850.00
20200615,101316.67
20200616,103200.00
20200617,103483.33
20200618,103283.33
20200619,103233.33
20200622,102750.00
20200623,102016.67
20200624,101933.33
20200629,101183.33
20200630,103033.33
20200701,102100.00
20200702,102500.00
20200703,104716.67
20200706,105083.33
20200707,106883.33
20200708,106600.00
20200709,106683.33
20200710,105450.00
20200713,107750.00
20200714,107966.67
20200715,107816.67
20200716,106583.33
20200717,106550.00
20200720,104050.00
20200721,105233.33
20200722,107233.33
20200723,105050.00
20200724,108416.67
20200727,110100.00
20200728,110750.00
20200729,109816.67
20200730,111383.33
20200731,110900.00
20200803,108966.67
20200804,110966.67
20200805,111033.33
20200806,113816.67
20200807,114700.00
20200810,112600.00
20200811,113450.00
20200812,111216.67
20200813,112516.67
20200814,114000.00
20200817,114683.33
20200818,115650.00
20200819,116250.00
20200820,115733.33
20200821,115583.33
20200822,175.00
20200823,115583.33
20200824,116916.67
20200825,117233.33
20200826,119116.67
20200827,120150.00
20200828,119416.67
20200829,119416.67
20200830,119416.67
20200831,120916.67
20200901,121883.33
20200902,121133.33
20200903,122833.33
20200904,119250.00
20200905,119250.00
20200906,119250.00
20200907,119983.33
20200908,119350.00
20200909,117250.00
20200910,117050.00
20200911,116116.67
20200912,116116.67
20200913,116116.67
20200914,118983.33
20200915,119566.67
20200916,119300.00
20200917,116666.67
20200918,117266.67
20200919,117266.67
20200920,117266.67
20200921,116666.67
20200922,114083.33
20200923,113766.67
20200924,112866.67
20200925,113866.67
20200926,113866.67
20200927,113866.67
20200928,113283.33
20200929,114366.67
20200930,113950.00
20201001,113950.00
20201002,113950.00
20201003,113950.00
20201004,113950.00
20201005,113950.00
20201007,113950.00
20201008,113950.00
20201009,116733.33
20201010,116733.33
20201011,116733.33
20201012,117216.67
20201013,117433.33
20201014,117266.67
20201015,118916.67
20201016,119650.00
20201017,119650.00
20201018,119650.00
20201019,121233.33
20201020,120366.67
20201021,122583.33
20201022,120500.00
20201023,120533.33
20201024,120533.33
20201025,120533.33
20201026,119483.33
20201027,120300.00
20201028,122766.67
20201029,122566.67
20201030,120600.00
20201031,120600.00
20201101,120600.00
20201102,118500.00
20201103,118016.67
20201104,118666.67
20201105,118233.33
20201106,119333.33
20201107,119333.33
20201108,119333.33
20201109,120666.67
20201110,120750.00
20201111,121400.00
20201112,122466.67
20201113,120550.00
20201114,120550.00
20201115,120550.00
20201116,122233.33
20201117,119050.00
20201118,118600.00
20201119,118400.00
20201120,119366.67
20201121,119366.67
20201122,119366.67
20201123,121550.00
20201124,121583.33
20201125,122566.67
20201126,121466.67
20201127,124200.00
20201128,124200.00
20201129,124200.00
20201130,124116.67
20201201,121016.67
20201202,121300.00
20201203,120116.67
20201204,119366.67
20201205,119366.67
20201206,119366.67
20201207,121783.33
20201208,122466.67
20201209,122683.33
20201210,124191.67
20201211,130350.00
20201212,130350.00
20201213,130350.00
20201214,132750.00
20201215,131433.33
20201216,132016.67
20201217,129416.67
20201218,130950.00
20201219,130950.00
20201220,130950.00
20201221,130350.00
20201222,129700.00
20201223,123300.00
20201224,126850.00
20201225,129200.00
20201226,129200.00
20201227,129200.00
20201228,130300.00
20201229,130700.00
20201230,128333.33
20201231,128133.33
20210101,128133.33
20210102,128133.33
20210103,128133.33
20210104,129516.67
20210105,132216.67
20210106,132350.00
20210107,135050.00
20210108,135283.33
20210109,135283.33
20210110,135283.33
20210111,132966.67
20210112,130533.33
20210113,133083.33
20210114,134533.33
20210115,139733.33
20210116,139733.33
20210117,139733.33
20210118,137416.67
20210119,137650.00
20210120,138250.00
20210121,139316.67
20210122,138200.00
20210123,138200.00
20210124,138200.00
20210125,139233.33
20210126,138433.33
20210127,135950.00
20210128,133933.33
20210129,134066.67
20210130,134066.67
20210131,134066.67
20210201,134033.33
20210202,133966.67
20210203,132133.33
20210204,132166.67
20210205,133850.00
20210206,133850.00
20210207,133850.00
20210208,135300.00
20210209,136533.33
20210210,137200.00
20210211,137200.00
20210212,137200.00
20210213,137200.00
20210214,137200.00
20210215,137200.00
20210216,137200.00
20210217,137200.00
20210218,139883.33
20210219,142916.67
20210220,142916.67
20210221,142916.67
20210222,147333.33
20210223,145866.67
20210224,143616.67
20210225,147466.67
20210226,141883.33
20210227,141883.33
20210228,141883.33
20210301,140616.67
20210302,139000.00
20210303,139633.33
20210304,132266.67
20210305,123200.00
20210306,123200.00
20210307,123200.00
20210308,125833.33
20210309,124683.33
20210310,122566.67
20210311,123250.00
20210312,122750.00
20210313,122750.00
20210314,122750.00
20210315,122383.33
20210316,122833.33
20210317,122483.33
20210318,123250.00
20210319,122900.00
20210320,122900.00
20210321,122900.00
20210322,124583.33
20210323,124666.67
20210324,122383.33
20210325,122816.67
20210326,123550.00
20210327,123550.00
20210328,123550.00
20210329,125500.00
20210330,125466.67
20210331,122083.33
20210401,122746.67
20210402,124200.00
20210403,124200.00
20210404,124200.00
20210405,124200.00
20210406,126716.67
20210407,126416.67
20210408,125800.00
20210409,127625.00
20210410,127625.00
20210411,127625.00
20210412,124016.67
20210413,122416.67
20210414,122191.67
20210415,122466.67
20210416,124016.67
20210417,124016.67
20210418,124016.67
20210419,121850.00
20210420,121916.67
20210421,120816.67
20210422,121500.00
20210423,122033.33
20210424,122033.33
20210425,122033.33
20210426,123916.67
20210427,126216.67
20210428,127183.33
20210429,130666.67
20210430,130033.33
20210501,130033.33
20210502,130033.33
20210503,130033.33
20210504,130033.33
20210505,130033.33
20210506,132350.00
20210507,133083.33
20210508,133083.33
20210509,133083.33
20210510,134500.00
20210511,131316.67
20210512,132716.67
20210513,130866.67
20210514,130058.33
20210515,130058.33
20210516,130058.33
20210517,131483.33
20210518,135083.33
20210519,133533.33
20210520,128850.00
20210521,126450.00
20210522,126450.00
20210523,126450.00
20210524,126016.67
20210525,127100.00
20210526,127866.67
20210527,127150.00
20210528,133166.67
20210529,133166.67
20210530,133166.67
20210531,133533.33
20210601,133833.33
20210602,134216.67
20210603,134700.00
20210604,131700.00
20210605,131700.00
